date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.002596,3.4100,3.5200,3.4000,3.5000,3.4100,49305271,171543252.7800,3,4.821500,1,2.639300,-8.199223,4.443257,2.634617,3125.999146,0
2025-02-27,sz.002596,3.5500,3.8500,3.5200,3.8500,3.5000,83841571,319055741.2500,3,8.198800,1,10.000000,-9.019145,4.887582,2.898079,3438.599060,0
2025-02-28,sz.002596,3.7500,3.8100,3.5600,3.5900,3.8500,112217700,413735424.0000,3,10.973600,1,-6.753200,-8.410060,4.557512,2.702364,3206.381981,0
2025-03-03,sz.002596,3.6300,3.7200,3.5400,3.5700,3.5900,62612818,226084831.8800,3,6.122800,1,-0.557100,-8.363207,4.532122,2.687309,3188.519129,0
2025-03-04,sz.002596,3.5200,3.5800,3.4800,3.5500,3.5700,39509800,139255862.0000,3,3.863600,1,-0.560200,-8.316354,4.506732,2.672254,3170.656276,0
2025-03-05,sz.002596,3.5600,3.7700,3.5100,3.6500,3.5500,60628720,218827188.6100,3,5.928800,1,2.816900,-8.550618,4.633682,2.747529,3259.970538,0
2025-03-06,sz.002596,3.6200,3.7500,3.6200,3.7000,3.6500,70283239,260055414.9100,3,6.872900,1,1.369900,-8.667750,4.697157,2.785167,3304.627668,0
2025-03-07,sz.002596,3.6800,3.7100,3.6000,3.6100,3.7000,42203039,153963800.5700,3,4.127000,1,-2.432400,-8.456912,4.582902,2.717419,3224.244833,0
2025-03-10,sz.002596,3.6200,3.9000,3.6100,3.7100,3.6100,74006297,276202929.7200,3,7.237000,1,2.770100,-8.691176,4.709852,2.792694,3313.559094,0
2025-03-11,sz.002596,3.6500,3.7400,3.6300,3.7200,3.7100,48597686,178645744.0300,3,4.752300,1,0.269500,-8.714602,4.722547,2.800222,3322.490521,0
2025-03-12,sz.002596,3.7000,3.7800,3.6800,3.7300,3.7200,40509968,150587558.8200,3,3.961400,1,0.268800,-8.738029,4.735242,2.807749,3331.421947,0
2025-03-13,sz.002596,3.7100,3.8000,3.6200,3.6400,3.7300,47706504,176573615.5600,3,4.665200,1,-2.412900,-8.527192,4.620987,2.740002,3251.039112,0
2025-03-14,sz.002596,3.6400,3.8500,3.6200,3.7500,3.6400,73997303,277546686.1600,3,7.236100,1,3.022000,-8.784881,4.760632,2.822804,3349.284799,0
2025-03-17,sz.002596,3.7800,4.0800,3.7800,3.8900,3.7500,86118043,340290408.0700,3,8.421400,1,3.733300,-9.112850,4.938362,2.928189,3474.324765,0
2025-03-18,sz.002596,3.9100,3.9500,3.8600,3.9100,3.8900,39250313,153210345.7300,3,3.838200,1,0.514100,-9.159703,4.963752,2.943244,3492.187617,0
2025-03-19,sz.002596,3.9200,3.9700,3.8400,3.9300,3.9100,46922700,183177015.4000,3,4.588500,1,0.511500,-9.206556,4.989142,2.958299,3510.050469,0
2025-03-20,sz.002596,3.9400,4.0400,3.9200,4.0200,3.9300,61240403,244202283.3400,3,5.988600,1,2.290100,-9.417393,5.103398,3.026046,3590.433305,0
2025-03-21,sz.002596,4.0600,4.0900,3.9000,3.9100,4.0200,69652500,276562262.0000,3,6.811200,1,-2.736300,-9.159703,4.963752,2.943244,3492.187617,0
2025-03-24,sz.002596,3.9100,3.9100,3.5200,3.5200,3.9100,95969100,347530805.0000,3,9.384700,1,-9.974400,-8.246075,4.468647,2.649672,3143.861998,0
2025-03-25,sz.002596,3.5000,3.5300,3.4100,3.4600,3.5200,47109006,163532664.9000,3,4.606700,1,-1.704500,-8.105517,4.392476,2.604507,3090.273441,0
2025-03-26,sz.002596,3.4600,3.6500,3.4300,3.5800,3.4600,47912505,172015002.9000,3,4.685300,1,3.468200,-8.386633,4.544817,2.694837,3197.450555,0
2025-03-27,sz.002596,3.5600,3.6400,3.4600,3.5500,3.5800,34943100,123898766.0000,3,3.417000,1,-0.838000,-8.316354,4.506732,2.672254,3170.656276,0
2025-03-28,sz.002596,3.5500,3.5700,3.4800,3.5000,3.5500,19262206,67720367.6400,3,1.883600,1,-1.408500,-8.199223,4.443257,2.634617,3125.999146,0
2025-03-31,sz.002596,3.4800,3.4800,3.2800,3.3500,3.5000,46096580,154706411.0000,3,4.507700,1,-4.285700,-7.847827,4.252831,2.521705,2992.027754,0
2025-04-01,sz.002596,3.3500,3.4800,3.3400,3.4400,3.3500,36838705,126328487.2000,3,3.602400,1,2.686600,-8.058665,4.367086,2.589452,3072.410589,0
2025-04-02,sz.002596,3.4500,3.4800,3.4000,3.4100,3.4400,16990500,58360479.0000,3,1.661500,1,-0.872100,-7.988385,4.329001,2.566870,3045.616311,0
2025-04-03,sz.002596,3.4000,3.5200,3.3800,3.4700,3.4100,27188271,94218673.6600,3,2.658700,1,1.759500,-8.128944,4.405171,2.612035,3099.204867,0
2025-04-07,sz.002596,3.2800,3.2800,3.1200,3.1200,3.4700,30460700,96050703.0000,3,2.978700,1,-10.086500,-7.309021,3.960846,2.348573,2786.604953,0
2025-04-08,sz.002596,3.0000,3.1800,3.0000,3.1400,3.1200,44950877,138806146.4300,3,4.395700,1,0.641000,-7.355874,3.986236,2.363628,2804.467805,0
2025-04-09,sz.002596,3.1200,3.3100,2.8400,3.2300,3.1400,54414474,168786357.9400,3,5.321100,1,2.866200,-7.566711,4.100491,2.431375,2884.850640,0
2025-04-10,sz.002596,3.2400,3.3300,3.2200,3.2400,3.2300,42369271,138692139.6200,3,4.143200,1,0.309600,-7.590138,4.113186,2.438903,2893.782066,0
2025-04-11,sz.002596,3.2100,3.3500,3.1800,3.2900,3.2400,39996710,131183778.4000,3,3.911200,1,1.543200,-7.707269,4.176661,2.476540,2938.439197,0
2025-04-14,sz.002596,3.3200,3.6000,3.3200,3.4500,3.2900,59846122,208205580.2000,3,5.852300,1,4.863200,-8.082091,4.379781,2.596980,3081.342015,0
2025-04-15,sz.002596,3.4100,3.4400,3.3200,3.3600,3.4500,37684908,126918477.7200,3,3.685200,1,-2.608700,-7.871254,4.265526,2.529232,3000.959180,0
2025-04-16,sz.002596,3.3300,3.3400,3.2400,3.2800,3.3600,27515350,90363800.0000,3,2.690700,1,-2.381000,-7.683843,4.163966,2.469012,2929.507771,0
2025-04-17,sz.002596,3.2800,3.3800,3.2500,3.3600,3.2800,26093700,87011833.0000,3,2.551700,1,2.439000,-7.871254,4.265526,2.529232,3000.959180,0
