date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.000599,4.4700,4.5700,4.4700,4.5600,4.4700,11740501,53149578.5100,3,1.437500,1,2.013400,-21.590045,2.148122,0.826584,-5.355290,0
2025-02-27,sz.000599,4.5800,4.6100,4.4800,4.6000,4.5600,14039815,63845368.8500,3,1.719000,1,0.877200,-21.779431,2.166965,0.833835,-5.402266,0
2025-02-28,sz.000599,4.5800,4.6700,4.5000,4.5500,4.6000,15404751,70561181.5800,3,1.886100,1,-1.087000,-21.542698,2.143411,0.824771,-5.343545,0
2025-03-03,sz.000599,4.5900,4.6100,4.5000,4.5200,4.5500,10790100,49125788.0000,3,1.321100,1,-0.659300,-21.400658,2.129279,0.819333,-5.308313,0
2025-03-04,sz.000599,4.5000,4.6500,4.4800,4.5900,4.5200,10605900,48593719.9900,3,1.298600,1,1.548700,-21.732084,2.162254,0.832022,-5.390522,0
2025-03-05,sz.000599,4.5800,4.6300,4.5200,4.6200,4.5900,11481600,52338460.0000,3,1.405800,1,0.653600,-21.874124,2.176387,0.837460,-5.425754,0
2025-03-06,sz.000599,4.6200,5.0800,4.6100,4.8400,4.6200,69732725,342340528.2500,3,8.537900,1,4.761900,-22.915749,2.280024,0.877339,-5.684123,0
2025-03-07,sz.000599,4.7300,4.7500,4.5500,4.5600,4.8400,48347600,223077259.8900,3,5.919600,1,-5.785100,-21.590045,2.148122,0.826584,-5.355290,0
2025-03-10,sz.000599,4.6000,4.6500,4.5700,4.6300,4.5600,21089067,97371060.5000,3,2.582100,1,1.535100,-21.921471,2.181097,0.839273,-5.437498,0
2025-03-11,sz.000599,4.5600,4.7500,4.5300,4.6700,4.6300,18943201,88071608.5100,3,2.319400,1,0.863900,-22.110857,2.199941,0.846523,-5.484474,0
2025-03-12,sz.000599,4.7300,4.8200,4.6900,4.7400,4.6700,22734900,108317718.0000,3,2.783600,1,1.498900,-22.442283,2.232916,0.859212,-5.566683,0
2025-03-13,sz.000599,4.7200,4.7400,4.5800,4.6400,4.7400,17426800,80920814.0000,3,2.133700,1,-2.109700,-21.968817,2.185808,0.841085,-5.449242,0
2025-03-14,sz.000599,4.6200,4.7100,4.5800,4.6900,4.6400,14148801,65769665.6000,3,1.732300,1,1.077600,-22.205550,2.209362,0.850149,-5.507962,0
