date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.300102,11.1400,11.3600,11.0500,11.3300,11.1000,34225008,384016758.3200,3,3.741200,1,2.072100,62.188762,2.572003,4.292872,-75.636503,0
2025-02-27,sz.300102,11.3400,11.3400,11.0300,11.2300,11.3300,31790103,355388655.3000,3,3.475000,1,-0.882600,61.639876,2.549302,4.254983,-74.968926,0
2025-02-28,sz.300102,11.1400,11.2000,10.7300,10.7300,11.2300,25878262,282867754.5000,3,2.828800,1,-4.452400,58.895447,2.435798,4.065536,-71.631039,0
2025-03-03,sz.300102,10.8100,11.0100,10.6000,10.7200,10.7300,20492900,221884660.7000,3,2.240100,1,-0.093200,58.840558,2.433528,4.061747,-71.564282,0
2025-03-04,sz.300102,10.6500,10.8700,10.6200,10.8000,10.7200,16495201,177669894.9000,3,1.803100,1,0.746300,59.279667,2.451689,4.092058,-72.098343,0
2025-03-05,sz.300102,10.8000,11.3000,10.5800,11.3000,10.8000,39576242,434943600.5400,3,4.326100,1,4.629600,62.024096,2.565193,4.281506,-75.436230,0
2025-03-06,sz.300102,11.3300,11.4900,11.2000,11.3700,11.3000,44728020,507988909.4800,3,4.889300,1,0.619500,62.408316,2.581083,4.308028,-75.903534,0
2025-03-07,sz.300102,11.2700,11.3700,11.0800,11.1700,11.3700,28383400,318319956.6000,3,3.102600,1,-1.759000,61.310545,2.535682,4.232249,-74.568379,0
2025-03-10,sz.300102,11.2000,11.2800,11.0300,11.0500,11.1700,17083852,190097764.8000,3,1.867500,1,-1.074300,60.651882,2.508441,4.186782,-73.767287,0
2025-03-11,sz.300102,10.8900,11.2800,10.8400,11.1800,11.0500,22909500,253964558.0000,3,2.504300,1,1.176500,61.365433,2.537952,4.236038,-74.635137,0
2025-03-12,sz.300102,11.3100,11.8000,11.2900,11.5600,11.1800,44221969,512409771.4000,3,4.834000,1,3.398900,63.451199,2.624215,4.380018,-77.171931,0
2025-03-13,sz.300102,11.5500,11.6500,11.1600,11.3100,11.5600,27377000,311696415.0000,3,2.992600,1,-2.162600,62.078985,2.567463,4.285295,-75.502987,0
2025-03-14,sz.300102,11.3500,11.8900,11.0900,11.7900,11.3100,36605398,421684055.0000,3,4.001400,1,4.244000,64.713637,2.676427,4.467164,-78.707358,0
2025-03-17,sz.300102,11.7500,11.8500,11.5300,11.6900,11.7900,33076800,386112171.0000,3,3.615700,1,-0.848200,64.164751,2.653726,4.429274,-78.039781,0
