date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.001326,34.5000,35.0000,33.6000,34.2000,35.4000,4569455,155439959.9000,3,22.048500,1,-3.389800,22.014496,2.064262,1.688593,5.521139,0
2025-02-27,sz.001326,34.0200,34.1800,33.4100,33.6800,34.2000,2016748,68155012.3700,3,9.731200,1,-1.520500,21.679772,2.032876,1.662918,5.437191,0
2025-02-28,sz.001326,33.6800,33.8600,33.0600,33.1000,33.6800,1682148,56324440.3300,3,8.116700,1,-1.722100,21.306427,1.997868,1.634281,5.343558,0
2025-03-03,sz.001326,33.1000,33.8900,33.1000,33.3000,33.1000,1164300,38945976.0000,3,5.618000,1,0.604200,21.435167,2.009939,1.644156,5.375845,0
2025-03-04,sz.001326,33.3100,33.7600,33.1900,33.6700,33.3000,917900,30835205.0000,3,4.429100,1,1.111100,21.673335,2.032272,1.662424,5.435577,0
2025-03-05,sz.001326,33.6900,33.8500,33.2300,33.6500,33.6700,824028,27588877.6400,3,3.976100,1,-0.059400,21.660461,2.031065,1.661437,5.432348,0
2025-03-06,sz.001326,33.9000,34.1300,33.6000,33.9100,33.6500,1215650,41218256.1700,3,5.865800,1,0.772700,21.827823,2.046758,1.674274,5.474322,0
2025-03-07,sz.001326,33.9100,34.0900,33.6500,33.8000,33.9100,757500,25664209.0000,3,3.655100,1,-0.324400,21.757016,2.040119,1.668843,5.456564,0
2025-03-10,sz.001326,33.9800,34.0800,33.5800,33.9500,33.8000,619000,20982193.0000,3,2.986800,1,0.443800,21.853571,2.049172,1.676249,5.480779,0
2025-03-11,sz.001326,33.8000,34.3900,33.5100,34.2700,33.9500,1036718,35218087.1000,3,5.002400,1,0.942600,22.059555,2.068487,1.692049,5.532439,0
2025-03-12,sz.001326,34.2300,34.3900,33.9500,34.1300,34.2700,893100,30520810.0000,3,4.309400,1,-0.408500,21.969437,2.060037,1.685137,5.509838,0
2025-03-13,sz.001326,34.0500,34.6800,33.4500,33.8300,34.1300,764386,25894919.7400,3,3.688300,1,-0.879000,21.776327,2.041929,1.670324,5.461407,0
2025-03-14,sz.001326,33.7100,34.2600,33.6100,34.2100,33.8300,944295,32122533.5000,3,4.556400,1,1.123300,22.020933,2.064866,1.689086,5.522753,0
2025-03-17,sz.001326,34.2000,34.4900,34.1300,34.4200,34.2100,773511,26550789.2100,3,3.732300,1,0.613900,22.156109,2.077541,1.699455,5.556655,0
2025-03-18,sz.001326,34.5000,34.8300,34.3600,34.8100,34.4200,931296,32226901.7700,3,4.493700,1,1.133100,22.407152,2.101081,1.718711,5.619615,0
2025-03-19,sz.001326,34.8000,34.9700,34.4500,34.6600,34.8100,714600,24765789.0700,3,3.448100,1,-0.430900,22.310597,2.092027,1.711305,5.595400,0
2025-03-20,sz.001326,34.8500,35.1000,34.6600,34.8100,34.6600,640000,22284145.0000,3,3.088100,1,0.432800,22.407152,2.101081,1.718711,5.619615,0
2025-03-21,sz.001326,34.9000,34.9000,34.0800,34.3600,34.8100,837900,28848713.0000,3,4.043000,1,-1.292700,22.117488,2.073919,1.696493,5.546969,0
2025-03-24,sz.001326,34.5500,34.6800,32.5800,33.2900,34.3600,1526155,50987242.2500,3,7.364000,1,-3.114100,21.428730,2.009336,1.643662,5.374231,0
2025-03-25,sz.001326,33.1700,33.5000,32.8100,33.2500,33.2900,645000,21413635.0000,3,3.112300,1,-0.120200,21.402982,2.006921,1.641687,5.367774,0
2025-03-26,sz.001326,33.2500,33.8800,33.0800,33.5900,33.2500,832776,28021241.7000,3,4.018300,1,1.022600,21.621840,2.027443,1.658475,5.422662,0
2025-03-27,sz.001326,33.4200,33.7900,32.5800,33.0100,33.5900,936000,30905573.0000,3,4.516400,1,-1.726700,21.248494,1.992435,1.629838,5.329029,0
2025-03-28,sz.001326,33.0000,33.2100,32.5400,32.5400,33.0100,596193,19550259.8900,3,2.876800,1,-1.423800,20.945956,1.964067,1.606632,5.253154,0
2025-03-31,sz.001326,32.9900,32.9900,31.0000,32.1500,32.5400,787800,25154349.3500,3,3.801300,1,-1.198500,20.694913,1.940527,1.587376,5.190193,0
2025-04-01,sz.001326,32.1500,32.9000,32.1400,32.6700,32.1500,588976,19248499.5200,3,2.841900,1,1.617400,21.029637,1.971913,1.613050,5.274140,0
2025-04-02,sz.001326,32.6900,33.2500,32.5500,32.9100,32.6700,529496,17471130.9600,3,2.554900,1,0.734600,21.184124,1.986400,1.624900,5.312885,0
2025-04-03,sz.001326,32.7000,33.0800,32.2000,32.6100,32.9100,547325,17842605.9800,3,2.641000,1,-0.911600,20.991015,1.968292,1.610088,5.264454,0
2025-04-07,sz.001326,31.6500,31.6500,29.3500,29.3500,32.6100,1008900,30054847.0000,3,4.868100,1,-9.996900,18.892557,1.771523,1.449129,4.738170,0
2025-04-08,sz.001326,28.9900,29.3400,27.0800,27.4600,29.3500,1617923,45249117.3600,3,7.806800,1,-6.439500,17.675966,1.657445,1.355812,4.433055,0
2025-04-09,sz.001326,27.3400,27.8000,25.3900,27.3900,27.4600,1112852,29660119.9400,3,5.369700,1,-0.254900,17.630908,1.653220,1.352355,4.421754,0
2025-04-10,sz.001326,28.1500,28.8900,28.1500,28.5900,27.3900,1102100,31473356.9200,3,5.317900,1,4.381200,18.403346,1.725651,1.411604,4.615478,0
2025-04-11,sz.001326,28.1800,29.9800,28.1800,28.7400,28.5900,949252,27491720.1600,3,4.580300,1,0.524700,18.499901,1.734704,1.419010,4.639694,0
2025-04-14,sz.001326,28.8300,29.5100,28.8300,29.4100,28.7400,834300,24431201.0000,3,4.025700,1,2.331200,18.931179,1.775145,1.452091,4.747856,0
2025-04-15,sz.001326,29.6600,29.7000,29.1600,29.4100,29.4100,487800,14333020.0000,3,2.353700,1,0.000000,18.931179,1.775145,1.452091,4.747856,0
2025-04-16,sz.001326,29.4100,29.4900,28.3200,28.7400,29.4100,649300,18662493.0000,3,3.133000,1,-2.278100,18.499901,1.734704,1.419010,4.639694,0
2025-04-17,sz.001326,28.6800,29.5000,28.4100,29.3100,28.7400,615764,18038089.4800,3,2.971200,1,1.983300,18.866809,1.769109,1.447154,4.731713,0
2025-04-18,sz.001326,29.2900,29.4000,28.9600,29.2300,29.3100,350200,10210989.0000,3,1.689800,1,-0.272900,18.815313,1.764280,1.443204,4.718798,0
2025-04-21,sz.001326,28.9700,29.6100,28.9700,29.5200,29.2300,533500,15707687.0000,3,2.574200,1,0.992100,19.001986,1.781784,1.457522,4.765614,0
2025-04-22,sz.001326,29.5700,29.7800,29.3400,29.7100,29.5200,425300,12620998.0000,3,2.052200,1,0.643600,19.124289,1.793252,1.466903,4.796287,0
2025-04-23,sz.001326,29.7900,30.5800,29.7900,30.3000,29.7100,666264,20130281.1600,3,3.214900,1,1.985900,19.504071,1.828864,1.496034,4.891535,0
2025-04-24,sz.001326,30.3200,30.6500,29.7100,30.3000,30.3000,735700,22223811.0000,3,3.549900,1,0.000000,19.504071,1.828864,1.496034,4.891535,0
2025-04-25,sz.001326,30.5000,31.7800,30.1800,31.6900,30.3000,1314113,40837680.7400,3,6.340900,1,4.587500,20.398812,1.912762,1.564664,5.115932,0
2025-04-28,sz.001326,30.2700,31.8600,29.7400,31.3900,31.6900,2231049,68256337.7200,3,10.765300,1,-0.946700,31.489263,1.858096,1.549130,-6.636409,0
2025-04-29,sz.001326,31.0000,31.8600,30.9600,31.5600,31.3900,1466057,46175830.6300,3,7.074000,1,0.541600,31.659800,1.868159,1.557520,-6.672350,0
2025-04-30,sz.001326,31.5600,32.4500,31.3800,31.4700,31.5600,1821100,57886263.0000,3,8.787200,1,-0.285200,31.569516,1.862831,1.553078,-6.653322,0
2025-05-06,sz.001326,31.6000,31.8000,31.3900,31.5700,31.4700,854265,26980855.3000,3,4.122000,1,0.317800,31.669832,1.868750,1.558013,-6.674464,0
