date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.002967,20.3700,20.5200,19.8500,19.9900,20.3400,10208566,204925609.7500,3,1.886900,1,-1.720700,45.652041,3.153285,3.778662,-27.303994,0
2025-02-27,sz.002967,19.9500,20.0400,19.5100,19.7700,19.9900,6840231,135351317.7000,3,1.264300,1,-1.100600,45.149617,3.118582,3.737076,-27.003499,0
2025-02-28,sz.002967,19.7600,19.7900,18.7400,18.8500,19.7700,8191885,156628066.0900,3,1.514200,1,-4.653500,43.048573,2.973458,3.563170,-25.746887,0
2025-03-03,sz.002967,18.8800,19.9900,18.7600,19.7200,18.8500,10970360,214458506.6000,3,2.027800,1,4.615400,45.035430,3.110695,3.727625,-26.935205,0
2025-03-04,sz.002967,19.6600,20.0900,19.3400,19.4400,19.7200,9310361,182716412.6800,3,1.720900,1,-1.419900,44.395982,3.066527,3.674697,-26.552758,0
2025-03-05,sz.002967,19.4100,19.6100,19.2500,19.4100,19.4400,4609949,89451376.6400,3,0.852100,1,-0.154300,44.327469,3.061794,3.669026,-26.511782,0
2025-03-06,sz.002967,19.5400,19.6800,19.3900,19.5200,19.4100,6181381,120581269.2000,3,1.142600,1,0.566700,44.578681,3.079146,3.689819,-26.662029,0
2025-03-07,sz.002967,19.5000,19.8400,19.4000,19.6000,19.5200,6148760,120890974.0000,3,1.136500,1,0.409800,44.761381,3.091765,3.704941,-26.771299,0
2025-03-10,sz.002967,19.5700,19.8700,19.4500,19.5000,19.6000,5662646,111181214.1700,3,1.046700,1,-0.510200,44.533006,3.075991,3.686038,-26.634711,0
2025-03-11,sz.002967,19.3100,19.5900,19.1300,19.5300,19.5000,4182520,81099083.4000,3,0.773100,1,0.153800,44.601519,3.080723,3.691709,-26.675688,0
2025-03-12,sz.002967,19.5200,19.6300,19.3400,19.3600,19.5300,3833060,74455906.8000,3,0.708500,1,-0.870500,44.213282,3.053907,3.659575,-26.443487,0
