date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-12-18,sz.001325,79.0000,79.0000,65.6500,67.2300,24.7500,15294732,1105034118.9800,3,78.034300,1,171.636400,32.561926,3.884707,3.692364,-357.463911,0
2025-12-19,sz.001325,61.0000,61.9600,57.4500,57.4900,67.2300,11700013,690885029.1400,3,59.693900,1,-14.487600,27.844491,3.321907,3.157430,-305.676041,0
2025-12-22,sz.001325,55.5000,56.5800,54.0400,54.1900,57.4900,8450585,464923058.0500,3,43.115200,1,-5.740100,26.246182,3.131225,2.976189,-288.129843,0
2025-12-23,sz.001325,53.2600,58.2100,51.4000,55.7100,54.1900,11075597,596951939.5100,3,56.508100,1,2.804900,26.982373,3.219054,3.059670,-296.211728,0
2025-12-24,sz.001325,52.9000,53.3300,52.0100,52.0600,55.7100,7182602,377550788.1600,3,36.645900,1,-6.551800,25.214545,3.008149,2.859207,-276.804569,0
2025-12-25,sz.001325,51.6200,52.0400,51.2000,51.5700,52.0600,4088593,211168381.9100,3,20.860200,1,-0.941200,24.977221,2.979835,2.832295,-274.199225,0
2025-12-26,sz.001325,51.2800,51.9500,51.2100,51.3900,51.5700,3371645,173707435.3900,3,17.202300,1,-0.349000,24.890040,2.969435,2.822409,-273.242159,0
2025-12-29,sz.001325,51.3000,51.3100,50.0800,50.1900,51.3900,3601692,182211693.0200,3,18.376000,1,-2.335100,24.308837,2.900096,2.756504,-266.861724,0
2025-12-30,sz.001325,50.0000,50.1500,49.3900,49.3900,50.1900,2592288,128674640.3300,3,13.226000,1,-1.593900,23.921368,2.853870,2.712567,-262.608100,0
2025-12-31,sz.001325,49.4100,49.6600,49.1600,49.1700,49.3900,1872979,92428322.2400,3,9.556000,1,-0.445400,23.814814,2.841158,2.700484,-261.438353,0
2026-01-05,sz.001325,49.0600,49.6600,49.0600,49.5900,49.1700,1866481,92350995.4300,3,9.522900,1,0.854200,24.018235,2.865426,2.723551,-263.671506,0
2026-01-06,sz.001325,49.4600,49.9900,49.4100,49.9300,49.5900,1905216,94819818.4000,3,9.720500,1,0.685600,24.182909,2.885072,2.742224,-265.479296,0
2026-01-07,sz.001325,49.9100,50.5200,49.5700,50.1500,49.9300,2591790,129997765.0100,3,13.223400,1,0.440600,24.289463,2.897785,2.754307,-266.649042,0
2026-01-08,sz.001325,50.0000,50.2500,49.8200,50.0300,50.1500,1767352,88505722.7200,3,9.017100,1,-0.239300,24.231343,2.890851,2.747716,-266.010999,0
2026-01-09,sz.001325,50.0800,50.2300,49.9400,50.1300,50.0300,1861508,93235587.3000,3,9.497500,1,0.199900,24.279776,2.896629,2.753208,-266.542702,0
2026-01-12,sz.001325,50.2300,50.3900,49.9100,50.3100,50.1300,2188115,109718023.8700,3,11.163900,1,0.359100,24.366957,2.907030,2.763094,-267.499767,0
2026-01-13,sz.001325,50.3200,50.8500,50.0000,50.5700,50.3100,2709740,136802425.3100,3,13.825200,1,0.516800,24.492884,2.922053,2.777374,-268.882195,0
2026-01-14,sz.001325,50.5700,50.9000,50.0400,50.2400,50.5700,2505027,126390413.3700,3,12.780800,1,-0.652600,24.333053,2.902985,2.759250,-267.127575,0
2026-01-15,sz.001325,50.0000,50.4800,49.9300,50.1400,50.2400,1537588,77102486.5000,3,7.844800,1,-0.199000,24.284620,2.897207,2.753758,-266.595872,0
2026-01-16,sz.001325,50.1000,50.9400,50.0700,50.9300,50.1400,2455388,124097958.0100,3,12.527500,1,1.575600,24.667245,2.942855,2.797145,-270.796326,0
2026-01-19,sz.001325,50.9000,52.5000,50.6900,52.4500,50.9300,4041783,209419865.8800,3,20.621300,1,2.984500,25.403437,3.030684,2.880626,-278.878211,0
2026-01-20,sz.001325,52.4400,52.4400,51.1600,51.4600,52.4500,2389679,123440036.9700,3,12.192200,1,-1.887500,24.923944,2.973479,2.826254,-273.614351,0
2026-01-21,sz.001325,51.2900,51.7000,51.1300,51.5900,51.4600,1559321,80287414.0200,3,7.955700,1,0.252600,24.986907,2.980991,2.833394,-274.305565,0
2026-01-22,sz.001325,51.5900,51.6800,51.2200,51.2800,51.5900,1398127,71732792.5800,3,7.133300,1,-0.600900,24.836763,2.963079,2.816368,-272.657286,0
2026-01-23,sz.001325,51.3200,51.5800,51.2000,51.5400,51.2800,1396225,71727971.6700,3,7.123600,1,0.507000,24.962691,2.978102,2.830647,-274.039714,0
2026-01-26,sz.001325,51.5200,52.4800,51.3900,52.0000,51.5400,2429066,126283877.2100,3,12.393200,1,0.892500,25.185485,3.004682,2.855911,-276.485547,0
2026-01-27,sz.001325,51.7500,52.3900,50.3500,51.8500,52.0000,2025261,104125097.8100,3,10.333000,1,-0.288500,25.112835,2.996015,2.847673,-275.687993,0
2026-01-28,sz.001325,51.7000,52.0000,51.0300,51.1000,51.8500,1578216,81133339.8800,3,8.052100,1,-1.446500,24.749583,2.952678,2.806482,-271.700221,0
2026-01-29,sz.001325,51.1300,51.1300,50.1800,50.2000,51.1000,1631268,82292640.7200,3,8.322800,1,-1.761300,24.313680,2.900674,2.757053,-266.914894,0
2026-01-30,sz.001325,50.0000,51.9700,49.9100,51.4800,50.2000,2601281,133399864.6400,3,13.271800,1,2.549800,24.933630,2.974635,2.827352,-273.720692,0
2026-02-02,sz.001325,51.3100,51.7500,50.6200,50.6400,51.4800,1434179,73475856.5000,3,7.317200,1,-1.631700,24.526788,2.926098,2.781218,-269.254387,0
2026-02-03,sz.001325,50.7100,51.1100,50.3300,50.8500,50.6400,1217756,61709047.5600,3,6.213000,1,0.414700,24.628498,2.938232,2.792752,-270.370963,0
2026-02-04,sz.001325,50.9400,51.7100,50.8500,51.2200,50.8500,1423847,72987234.1800,3,7.264500,1,0.727600,24.807703,2.959612,2.813073,-272.338264,0
2026-02-05,sz.001325,51.2100,51.2900,50.6400,51.1200,51.2200,1196391,61000471.5800,3,6.104000,1,-0.195200,24.759269,2.953833,2.807580,-271.806561,0
2026-02-06,sz.001325,50.8200,51.5000,50.6900,51.2200,51.1200,1271073,65208660.2800,3,6.485100,1,0.195600,24.807703,2.959612,2.813073,-272.338264,0
2026-02-09,sz.001325,51.4900,52.1600,51.2100,52.1000,51.2200,1861634,96388296.8800,3,9.498100,1,1.718100,25.233919,3.010460,2.861403,-277.017250,0
2026-02-10,sz.001325,52.1100,52.2800,51.7000,52.0000,52.1000,1145302,59485204.8000,3,5.843400,1,-0.191900,25.185485,3.004682,2.855911,-276.485547,0
2026-02-11,sz.001325,51.8100,52.1500,51.6200,51.6500,52.0000,866992,44921251.1200,3,4.423400,1,-0.673100,25.015967,2.984458,2.836689,-274.624587,0
2026-02-12,sz.001325,51.6400,51.6500,50.9200,51.0900,51.6500,1205811,61638475.5600,3,6.152100,1,-1.084200,24.744739,2.952100,2.805933,-271.647050,0
2026-02-13,sz.001325,50.9900,51.2200,50.5200,50.6000,51.0900,881016,44812645.0000,3,4.495000,1,-0.959100,24.507414,2.923787,2.779021,-269.041706,0
2026-02-24,sz.001325,50.6000,51.0500,50.6000,51.0200,50.6000,628900,31990127.5100,3,3.208700,1,0.830000,24.710836,2.948055,2.802088,-271.274858,0
2026-02-25,sz.001325,51.0200,51.7700,50.9000,51.7400,51.0200,1339073,68982170.7800,3,6.832000,1,1.411200,25.059558,2.989658,2.841632,-275.103120,0
2026-02-26,sz.001325,51.6700,53.9700,51.4500,52.8300,51.7400,3237683,171328395.4400,3,16.518800,1,2.106700,25.587484,3.052641,2.901496,-280.898682,0
