date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.002489,3.5000,3.5600,3.5000,3.5500,3.5000,35785745,126504227.8500,3,1.870600,1,1.428600,16.869723,1.881539,1.529729,-169.408944,0
2025-02-27,sz.002489,3.5400,3.5700,3.4600,3.5200,3.5500,35281522,123695861.5500,3,1.844300,1,-0.845100,16.727162,1.865639,1.516802,-167.977319,0
2025-02-28,sz.002489,3.5100,3.5200,3.4000,3.4200,3.5200,32320258,111551334.7800,3,1.689500,1,-2.840900,16.251959,1.812638,1.473711,-163.205236,0
2025-03-03,sz.002489,3.4400,3.4700,3.3900,3.4000,3.4200,26275160,90179752.4000,3,1.373500,1,-0.584800,16.156918,1.802037,1.465093,-162.250819,0
2025-03-04,sz.002489,3.3900,3.4500,3.3700,3.4400,3.4000,21238569,72479026.6700,3,1.110200,1,1.176500,16.346999,1.823238,1.482329,-164.159652,0
2025-03-05,sz.002489,3.4400,3.4500,3.3600,3.4000,3.4400,25119519,85054039.7900,3,1.313100,1,-1.162800,16.156918,1.802037,1.465093,-162.250819,0
2025-03-06,sz.002489,3.4000,3.4700,3.3900,3.4600,3.4000,28907684,99421383.7100,3,1.511100,1,1.764700,16.442040,1.833838,1.490948,-165.114069,0
2025-03-07,sz.002489,3.4400,3.4400,3.3900,3.4000,3.4600,26439250,90274068.9000,3,1.382100,1,-1.734100,16.156918,1.802037,1.465093,-162.250819,0
2025-03-10,sz.002489,3.4000,3.4200,3.3800,3.4100,3.4000,17963108,61178366.2400,3,0.939000,1,0.294100,16.204438,1.807338,1.469402,-162.728028,0
2025-03-11,sz.002489,3.3900,3.4100,3.3600,3.4100,3.4100,16749637,56683561.0800,3,0.875600,1,0.000000,16.204438,1.807338,1.469402,-162.728028,0
2025-03-12,sz.002489,3.4200,3.4900,3.4000,3.4600,3.4100,35412858,121863606.6100,3,1.851100,1,1.466300,16.442040,1.833838,1.490948,-165.114069,0
2025-03-13,sz.002489,3.4600,3.4700,3.3700,3.4100,3.4600,28365197,96487483.9000,3,1.482700,1,-1.445100,16.204438,1.807338,1.469402,-162.728028,0
2025-03-14,sz.002489,3.4200,3.5000,3.4000,3.4900,3.4100,41087603,142295719.2900,3,2.147800,1,2.346000,16.584601,1.849738,1.503875,-166.545694,0
2025-03-17,sz.002489,3.5100,3.6800,3.5100,3.6100,3.4900,77116762,277711182.9200,3,4.031100,1,3.438400,17.154845,1.913340,1.555584,-172.272193,0
2025-03-18,sz.002489,3.6000,3.6100,3.5500,3.5700,3.6100,34561160,123323848.2000,3,1.806600,1,-1.108000,16.964764,1.892139,1.538348,-170.363360,0
2025-03-19,sz.002489,3.5700,3.5900,3.5300,3.5800,3.5700,24407927,86805168.5900,3,1.275900,1,0.280100,17.012284,1.897439,1.542657,-170.840568,0
2025-03-20,sz.002489,3.5800,3.6200,3.5500,3.5700,3.5800,28578276,102402769.8400,3,1.493900,1,-0.279300,16.964764,1.892139,1.538348,-170.363360,0
2025-03-21,sz.002489,3.5500,3.5700,3.4800,3.5000,3.5700,34672349,122082277.9700,3,1.812400,1,-1.960800,16.632122,1.855039,1.508184,-167.022902,0
2025-03-24,sz.002489,3.5000,3.6600,3.4800,3.5800,3.5000,70001150,250248634.7900,3,3.659200,1,2.285700,17.012284,1.897439,1.542657,-170.840568,0
2025-03-25,sz.002489,3.5900,3.6900,3.5600,3.5900,3.5800,62216100,224897320.0000,3,3.252200,1,0.279300,17.059805,1.902740,1.546966,-171.317777,0
2025-03-26,sz.002489,3.5700,3.6700,3.5600,3.6400,3.5900,45848360,166348160.4000,3,2.396600,1,1.392800,17.297406,1.929240,1.568511,-173.703818,0
