date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.000661,96.9100,97.8000,96.1700,97.7800,96.9500,4980683,482773604.6100,3,1.246300,1,0.856100,10.754576,1.736012,2.794799,-56.063280,0
2025-02-27,sz.000661,97.6500,99.0800,96.9100,98.0000,97.7800,5231255,512263569.1600,3,1.309000,1,0.225000,10.778774,1.739918,2.801087,-56.189419,0
2025-02-28,sz.000661,97.5000,98.5500,94.9000,94.9800,98.0000,6254628,603473147.2900,3,1.565100,1,-3.081600,10.446611,1.686300,2.714768,-54.457868,0
2025-03-03,sz.000661,94.9800,97.0700,94.9300,95.5900,94.9800,4229092,406538248.3300,3,1.058300,1,0.642200,10.513704,1.697130,2.732203,-54.807618,0
2025-03-04,sz.000661,95.2000,97.5000,94.7600,96.8000,95.5900,4323254,416401113.4200,3,1.081800,1,1.265800,10.646789,1.718613,2.766788,-55.501385,0
2025-03-05,sz.000661,96.8000,96.9000,95.5600,96.0000,96.8000,2865244,274974554.1000,3,0.717000,1,-0.826400,10.558799,1.704410,2.743922,-55.042696,0
2025-03-06,sz.000661,96.5000,97.2800,95.9500,96.9300,96.0000,4046003,391396097.4600,3,1.012400,1,0.968800,10.661087,1.720921,2.770504,-55.575922,0
2025-03-07,sz.000661,96.4000,97.0000,95.8000,96.0500,96.9300,3434140,330250160.4000,3,0.859300,1,-0.907900,10.564298,1.705297,2.745351,-55.071364,0
2025-03-10,sz.000661,96.5000,97.3000,95.6000,96.4400,96.0500,3186501,306842554.6200,3,0.797400,1,0.406000,10.607193,1.712221,2.756499,-55.294975,0
2025-03-11,sz.000661,95.7500,99.6000,95.1200,99.1400,96.4400,8906229,872199121.9400,3,2.228600,1,2.799700,10.904159,1.760158,2.833671,-56.843051,0
2025-03-12,sz.000661,99.1300,99.4900,97.8000,97.8400,99.1400,4194679,412165991.3600,3,1.049600,1,-1.311300,10.761176,1.737077,2.796514,-56.097681,0
2025-03-13,sz.000661,97.8600,98.2600,96.8000,97.3000,97.8400,3141979,306244788.1000,3,0.786200,1,-0.551900,10.701782,1.727490,2.781079,-55.788066,0
2025-03-14,sz.000661,97.6800,103.0000,97.3900,102.9700,97.3000,12194146,1222594169.7000,3,3.051400,1,5.827300,11.325411,1.828157,2.943142,-59.039025,0
2025-03-17,sz.000661,103.0300,104.6000,102.6300,102.8800,102.9700,8388734,868224121.5800,3,2.099100,1,-0.087400,11.315513,1.826559,2.940570,-58.987423,0
