date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2025-02-26,sz.002378,6.6100,6.7000,6.5500,6.6500,6.5700,9907613,65877255.8600,3,0.829000,1,1.217700,44.304789,3.784087,2.156289,42.531679,0
2025-02-27,sz.002378,6.6500,6.6900,6.4500,6.5500,6.6500,14157150,92576340.2000,3,1.184600,1,-1.503800,43.638551,3.727184,2.123863,41.892105,0
2025-02-28,sz.002378,6.5000,6.5500,6.4000,6.4400,6.5500,11185090,72362655.7000,3,0.935900,1,-1.679400,42.905690,3.664590,2.088195,41.188573,0
2025-03-03,sz.002378,6.5000,6.6700,6.4700,6.5700,6.4400,19742118,130406684.9900,3,1.651900,1,2.018600,43.771799,3.738565,2.130349,42.020019,0
2025-03-04,sz.002378,6.5800,6.6800,6.5500,6.6600,6.5700,13264629,87874443.0300,3,1.109900,1,1.369900,45.097994,3.789778,2.178355,42.595636,0
2025-03-05,sz.002378,6.6300,6.6700,6.5200,6.6300,6.6600,10691421,70422946.9800,3,0.894600,1,-0.450500,44.894850,3.772707,2.168543,42.403764,0
2025-03-06,sz.002378,6.6500,6.7100,6.6100,6.7000,6.6300,14153771,94546736.7000,3,1.184300,1,1.055800,45.368853,3.812539,2.191438,42.851466,0
2025-03-07,sz.002378,6.7000,7.1300,6.6700,7.0000,6.7000,47663856,332217900.9100,3,3.988300,1,4.477600,47.400294,3.983250,2.289563,44.770188,0
2025-03-10,sz.002378,7.1500,7.1600,7.0000,7.0700,7.0000,34740884,245698517.8800,3,2.907000,1,1.000000,47.874297,4.023082,2.312458,45.217890,0
2025-03-11,sz.002378,6.9800,7.3800,6.9500,7.3600,7.0700,52224680,376757123.1500,3,4.369900,1,4.101800,49.838023,4.188103,2.407312,47.072655,0
2025-03-12,sz.002378,7.3600,7.3700,7.2100,7.2500,7.3600,34878250,253402260.5000,3,2.918500,1,-1.494600,49.093161,4.125509,2.371333,46.369123,0
2025-03-13,sz.002378,7.2700,7.3700,7.1200,7.2300,7.2500,24018917,172776424.7900,3,2.009800,1,-0.275900,48.957732,4.114128,2.364791,46.241208,0
2025-03-14,sz.002378,7.5500,7.7000,7.2300,7.3200,7.2300,45376058,333194155.4700,3,3.796900,1,1.244800,49.567164,4.165341,2.394228,46.816825,0
2025-03-17,sz.002378,7.2100,7.2400,7.0800,7.1200,7.3200,29971150,214118896.5000,3,2.507900,1,-2.732200,48.212870,4.051534,2.328812,45.537677,0
2025-03-18,sz.002378,7.1400,7.2800,7.1200,7.1900,7.1200,22666543,163241050.7800,3,1.896600,1,0.983100,48.686873,4.091367,2.351708,45.985379,0
2025-03-19,sz.002378,7.1600,7.1900,7.0500,7.0800,7.1900,19720580,139811839.4000,3,1.650100,1,-1.529900,47.942011,4.028773,2.315729,45.281847,0
2025-03-20,sz.002378,7.1200,7.1400,7.0400,7.0600,7.0800,15338370,108640028.1000,3,1.283400,1,-0.282500,47.806582,4.017392,2.309187,45.153933,0
2025-03-21,sz.002378,7.0300,7.1300,6.9300,6.9600,7.0600,15585595,109377397.6000,3,1.304100,1,-1.416400,47.129435,3.960489,2.276479,44.514358,0
2025-03-24,sz.002378,6.9500,7.0800,6.8300,6.9800,6.9600,20988030,145815594.3000,3,1.756200,1,0.287400,47.264864,3.971869,2.283021,44.642273,0
2025-03-25,sz.002378,6.9900,7.1300,6.9000,7.0100,6.9800,23702817,166049747.8900,3,1.983400,1,0.429800,47.468008,3.988940,2.292833,44.834145,0
2025-03-26,sz.002378,6.9700,7.1800,6.9700,7.0500,7.0100,27429530,194370353.7300,3,2.295200,1,0.570600,47.738867,4.011702,2.305917,45.089975,0
2025-03-27,sz.002378,7.0100,7.3900,6.8700,7.1300,7.0500,52748876,378952982.0400,3,4.413800,1,1.134800,48.280585,4.057225,2.332083,45.601634,0
2025-03-28,sz.002378,7.0400,7.1100,6.7600,6.8500,7.1300,37001309,254388262.3700,3,3.096100,1,-3.927100,46.384573,3.897895,2.240501,43.810827,0
2025-03-31,sz.002378,6.7900,6.8500,6.6600,6.7500,6.8500,18218332,123018492.5500,3,1.524400,1,-1.459900,45.707426,3.840991,2.207793,43.171253,0
2025-04-01,sz.002378,6.7700,6.9500,6.7500,6.9400,6.7500,22210080,152572954.2000,3,1.858400,1,2.814800,46.994005,3.949108,2.269938,44.386444,0
2025-04-02,sz.002378,6.9000,7.1700,6.8600,7.0000,6.9400,23429475,164363498.2800,3,1.960500,1,0.864600,47.400294,3.983250,2.289563,44.770188,0
2025-04-03,sz.002378,7.1300,7.2800,6.8700,6.9700,7.0000,21889654,153293687.5400,3,1.831600,1,-0.428600,47.197150,3.966179,2.279750,44.578316,0
2025-04-07,sz.002378,6.6500,6.6500,6.2700,6.2700,6.9700,21979397,140171843.1000,3,1.839100,1,-10.043000,42.457120,3.567854,2.050794,40.101297,0
2025-04-08,sz.002378,6.3100,6.3200,6.0000,6.2200,6.2700,27268722,167291039.8900,3,2.281700,1,-0.797400,42.118547,3.539402,2.034440,39.781510,0
2025-04-09,sz.002378,6.0400,6.2700,5.7200,6.2200,6.2200,22318911,134587041.7100,3,1.867600,1,0.000000,42.118547,3.539402,2.034440,39.781510,0
2025-04-10,sz.002378,6.3300,6.4200,6.2500,6.2900,6.2200,20908845,132390041.7000,3,1.749600,1,1.125400,42.592550,3.579235,2.057336,40.229212,0
2025-04-11,sz.002378,6.2500,6.3600,6.2100,6.3100,6.2900,14177578,89621334.0800,3,1.186300,1,0.318000,42.727979,3.590615,2.063877,40.357127,0
2025-04-14,sz.002378,6.3400,6.5100,6.3400,6.4600,6.3100,16078770,103547152.6300,3,1.345400,1,2.377200,43.743700,3.675971,2.112939,41.316488,0
2025-04-15,sz.002378,6.4900,6.5200,6.4000,6.4400,6.4600,9939824,64183864.0100,3,0.831700,1,-0.309600,43.608270,3.664590,2.106398,41.188573,0
2025-04-16,sz.002378,6.4100,6.4600,6.1900,6.2900,6.4400,12473840,78543220.5000,3,1.043800,1,-2.329200,42.592550,3.579235,2.057336,40.229212,0
2025-04-17,sz.002378,6.2600,6.3500,6.2200,6.2800,6.2900,8777391,55294070.2000,3,0.734500,1,-0.159000,42.524835,3.573544,2.054065,40.165254,0
2025-04-18,sz.002378,6.2600,6.3300,6.2100,6.2800,6.2800,8307894,52035794.8200,3,0.695200,1,0.000000,42.524835,3.573544,2.054065,40.165254,0
2025-04-21,sz.002378,6.3300,6.5800,6.2900,6.5600,6.2800,20221629,131038344.3500,3,1.692100,1,4.458600,44.420847,3.732874,2.145647,41.956062,0
2025-04-22,sz.002378,6.5600,6.7000,6.4000,6.6200,6.5600,19560815,128115241.0000,3,1.636800,1,0.914600,46.232932,3.732522,2.165216,-55.359086,0
2025-04-23,sz.002378,6.7100,6.7500,6.5800,6.6200,6.6200,20979873,139662471.4800,3,1.755500,1,0.000000,46.232932,3.732522,2.165216,-55.359086,0
2025-04-24,sz.002378,6.6500,6.6600,6.5100,6.5600,6.6200,10706313,70364155.2300,3,0.895900,1,-0.906300,45.813903,3.698692,2.145592,-54.857342,0
2025-04-25,sz.002378,6.5700,6.6800,6.5500,6.6200,6.5600,9822474,65021091.0200,3,0.821900,1,0.914600,46.232932,3.732522,2.165216,-55.359086,0
2025-04-28,sz.002378,6.6400,6.6400,6.5300,6.5400,6.6200,7428396,48769106.8600,3,0.621600,1,-1.208500,45.674226,3.687416,2.139051,-54.690094,0
2025-04-29,sz.002378,6.6400,6.7300,6.6200,6.6700,6.5400,12452120,83083092.6000,3,1.041900,1,1.987800,42.763558,3.684919,2.010623,-109.751752,0
2025-04-30,sz.002378,6.6800,6.7300,6.6100,6.6300,6.6700,11419930,76140308.0200,3,0.955600,1,-0.599700,42.507105,3.662821,1.998565,-109.093570,0
2025-05-06,sz.002378,6.6900,7.1300,6.6800,7.1200,6.6300,38003974,264942029.6800,3,3.180000,1,7.390600,45.648656,3.933527,2.146272,-117.156293,0
2025-05-07,sz.002378,7.1700,7.1900,6.9200,7.1100,7.1200,39553873,278599460.7500,3,3.309700,1,-0.140400,45.584542,3.928002,2.143258,-116.991747,0
2025-05-08,sz.002378,7.1400,7.4100,7.1300,7.1800,7.1100,38745553,280601480.6200,3,3.242100,1,0.984500,46.033335,3.966675,2.164359,-118.143565,0
2025-05-09,sz.002378,7.2100,7.9000,7.2100,7.9000,7.1800,84165897,644622230.8500,3,7.042600,1,10.027900,50.649492,4.364447,2.381398,-129.990830,0
2025-05-12,sz.002378,7.9000,8.0400,7.5200,7.8000,7.9000,105039349,817528787.8800,3,8.789200,1,-1.265800,50.008359,4.309201,2.351253,-128.345377,0
2025-05-13,sz.002378,7.8500,7.8800,7.4700,7.6800,7.8000,78906306,602254382.5700,3,6.602500,1,-1.538500,49.238999,4.242905,2.315080,-126.370833,0
2025-05-14,sz.002378,7.7500,7.9900,7.6700,7.7700,7.6800,85799547,671030299.8000,3,7.179300,1,1.171900,49.816019,4.292627,2.342210,-127.851741,0
2025-05-15,sz.002378,7.8000,8.3500,7.7100,8.0000,7.7700,110584310,883828424.2700,3,9.253200,1,2.960100,51.290624,4.419693,2.411542,-131.636284,0
2025-05-16,sz.002378,7.9100,8.8000,7.8600,8.8000,8.0000,95685944,814765544.2000,3,8.006600,1,10.000000,56.419687,4.861663,2.652696,-144.799912,0
2025-05-19,sz.002378,8.9700,9.0400,8.3700,8.4900,8.8000,126912142,1085070650.6200,3,10.619500,1,-3.522700,54.432175,4.690399,2.559249,-139.699006,0
2025-05-20,sz.002378,8.5300,8.6500,8.1600,8.4800,8.4900,104585790,878433534.7800,3,8.751300,1,-0.117800,54.368062,4.684875,2.556234,-139.534461,0
2025-05-21,sz.002378,8.3500,8.3800,8.0100,8.1600,8.4800,76148281,621188375.3300,3,6.371800,1,-3.773600,52.316437,4.508087,2.459773,-134.269010,0
2025-05-22,sz.002378,8.0800,8.1300,7.8700,7.9000,8.1600,52949190,422087174.1000,3,4.430600,1,-3.186300,50.649492,4.364447,2.381398,-129.990830,0
2025-05-23,sz.002378,7.9400,8.0500,7.7800,7.8400,7.9000,42618122,336792652.0000,3,3.566100,1,-0.759500,50.264812,4.331299,2.363311,-129.003558,0
2025-05-26,sz.002378,7.7900,7.8800,7.7300,7.8100,7.8400,36407663,283969100.3900,3,3.046400,1,-0.382700,50.072472,4.314725,2.354268,-128.509922,0
2025-05-27,sz.002378,7.8200,7.8600,7.6200,7.7100,7.8100,33119633,254657119.1500,3,2.771300,1,-1.280400,49.431339,4.259479,2.324124,-126.864469,0
2025-05-28,sz.002378,7.7000,7.9200,7.5900,7.8900,7.7100,57745083,449637456.0600,3,4.831900,1,2.334600,50.585378,4.358922,2.378383,-129.826285,0
2025-05-29,sz.002378,7.9400,8.4300,7.8500,8.3400,7.8900,81721166,668779014.0500,3,6.838100,1,5.703400,53.470476,4.607530,2.514033,-137.230826,0
2025-05-30,sz.002378,8.2100,8.4000,8.0900,8.2500,8.3400,47337402,388584305.9400,3,3.961000,1,-1.079100,52.893456,4.557809,2.486903,-135.749918,0
2025-06-03,sz.002378,8.2400,8.5300,8.1100,8.4000,8.2500,58663260,488617486.7000,3,4.908700,1,1.818200,53.855156,4.640678,2.532119,-138.218098,0
2025-06-04,sz.002378,8.3000,8.6500,8.2900,8.5900,8.4000,66120484,562706229.4400,3,5.532700,1,2.261900,55.073308,4.745646,2.589393,-141.344460,0
2025-06-05,sz.002378,8.5200,8.7000,8.2600,8.3200,8.5900,52225106,437743079.3000,3,4.370000,1,-3.143200,53.342249,4.596481,2.508004,-136.901735,0
2025-06-06,sz.002378,8.3500,8.4500,8.2500,8.3300,8.2500,36673160,305879842.6000,3,3.068700,1,0.969700,53.406363,4.602006,2.511018,-137.066281,0
2025-06-09,sz.002378,8.3400,8.4700,8.2300,8.3700,8.3300,43759428,365631846.3800,3,3.661600,1,0.480200,53.662816,4.624104,2.523076,-137.724462,0
2025-06-10,sz.002378,8.3700,8.4200,8.1200,8.1900,8.3700,37870016,312678394.0900,3,3.168800,1,-2.150500,52.508777,4.524661,2.468816,-134.762646,0
2025-06-11,sz.002378,8.1900,8.6400,8.1900,8.4100,8.1900,64629772,549859179.1500,3,5.407900,1,2.686200,53.919269,4.646202,2.535134,-138.382644,0
2025-06-12,sz.002378,8.4000,8.4400,8.1400,8.1900,8.4100,43015610,354157411.1000,3,3.599400,1,-2.615900,52.508777,4.524661,2.468816,-134.762646,0
2025-06-13,sz.002378,8.1900,8.3000,8.0500,8.1600,8.1900,38511840,314403653.1300,3,3.222500,1,-0.366300,52.316437,4.508087,2.459773,-134.269010,0
2025-06-16,sz.002378,8.1600,8.3900,8.1100,8.3000,8.1600,31709982,262588049.2400,3,2.653400,1,1.715700,53.214023,4.585432,2.501975,-136.572645,0
2025-06-17,sz.002378,8.3100,8.4500,8.1800,8.2500,8.3000,24056950,199013806.2000,3,2.013000,1,-0.602400,52.893456,4.557809,2.486903,-135.749918,0
2025-06-18,sz.002378,8.1800,8.2000,7.9600,8.0000,8.2500,28909537,232264663.5600,3,2.419000,1,-3.030300,51.290624,4.419693,2.411542,-131.636284,0
2025-06-19,sz.002378,7.9400,8.2200,7.8700,7.9100,8.0000,27588940,221483572.9000,3,2.308500,1,-1.125000,50.713605,4.369972,2.384412,-130.155376,0
2025-06-20,sz.002378,7.8800,7.9500,7.6900,7.6900,7.9100,25857696,201306402.2400,3,2.163700,1,-2.781300,49.303113,4.248430,2.318095,-126.535378,0
2025-06-23,sz.002378,7.6600,7.7700,7.6400,7.7500,7.6900,15621080,120808262.7000,3,1.307100,1,0.780200,49.687792,4.281578,2.336181,-127.522650,0
2025-06-24,sz.002378,7.7200,7.8400,7.6900,7.7900,7.7500,18320970,142620303.4000,3,1.533000,1,0.516100,49.944245,4.303676,2.348239,-128.180832,0
2025-06-25,sz.002378,7.7500,7.9200,7.7000,7.7700,7.7900,25161940,195669245.6000,3,2.105400,1,-0.256700,49.816019,4.292627,2.342210,-127.851741,0
2025-06-26,sz.002378,7.7900,7.8300,7.6500,7.6600,7.7700,23926108,185077050.8400,3,2.002000,1,-1.415700,49.110773,4.231856,2.309051,-126.041742,0
2025-06-27,sz.002378,7.7000,7.9700,7.6900,7.8000,7.6600,33413160,261844886.9000,3,2.795900,1,1.827700,50.008359,4.309201,2.351253,-128.345377,0
2025-06-30,sz.002378,7.8700,7.9300,7.7200,7.9100,7.8000,25175457,197858962.9500,3,2.106600,1,1.410300,50.713605,4.369972,2.384412,-130.155376,0
2025-07-01,sz.002378,7.9000,8.0800,7.8100,8.0600,7.9100,29255480,232447980.4000,3,2.448000,1,1.896300,51.675304,4.452841,2.429629,-132.623556,0
2025-07-02,sz.002378,8.0600,8.0700,7.9300,8.0000,8.0600,19675540,157165466.0400,3,1.646400,1,-0.744400,51.290624,4.419693,2.411542,-131.636284,0
2025-07-03,sz.002378,8.0700,8.1300,7.9200,7.9800,8.0000,17285246,138122176.9200,3,1.446400,1,-0.250000,51.162398,4.408644,2.405513,-131.307193,0
2025-07-04,sz.002378,7.9500,8.1100,7.8400,7.9100,7.9800,26989199,215361069.8800,3,2.258300,1,-0.877200,50.713605,4.369972,2.384412,-130.155376,0
2025-07-07,sz.002378,7.9200,7.9300,7.8300,7.8800,7.9100,12655650,99693074.4000,3,1.059000,1,-0.379300,50.521265,4.353398,2.375369,-129.661740,0
2025-07-08,sz.002378,7.8900,8.0400,7.8700,8.0000,7.8800,18220300,145344203.8000,3,1.524600,1,1.522800,51.290624,4.419693,2.411542,-131.636284,0
2025-07-09,sz.002378,8.0000,8.0500,7.8500,7.9000,8.0000,18917631,150211869.9400,3,1.582900,1,-1.250000,50.649492,4.364447,2.381398,-129.990830,0
2025-07-10,sz.002378,7.9200,7.9900,7.8600,7.9300,7.9000,19454547,154270584.8100,3,1.627900,1,0.379700,50.841831,4.381021,2.390441,-130.484467,0
2025-07-11,sz.002378,7.9600,8.3400,7.9600,8.2000,7.9300,57720411,471374144.8800,3,4.829800,1,3.404800,52.572890,4.530186,2.471831,-134.927191,0
2025-07-14,sz.002378,8.2600,8.3200,8.1800,8.2600,8.2000,40148726,330865749.3800,3,3.359500,1,0.731700,52.957570,4.563333,2.489917,-135.914463,0
2025-07-15,sz.002378,8.2000,8.3400,7.9600,8.1100,8.2600,35123226,286239074.8000,3,2.939000,1,-1.816000,51.995870,4.480464,2.444701,-133.446283,0
2025-07-16,sz.002378,8.0900,8.4100,8.0300,8.2800,8.1100,38249663,316602963.6400,3,3.200600,1,2.096200,53.085796,4.574382,2.495946,-136.243554,0
2025-07-17,sz.002378,8.3200,8.3800,8.2300,8.3500,8.2800,31662265,262921036.1900,3,2.649400,1,0.845400,53.534589,4.613055,2.517047,-137.395371,0
2025-07-18,sz.002378,8.3500,8.6500,8.3100,8.5600,8.3500,61330015,519882114.8800,3,5.131800,1,2.515000,54.880968,4.729072,2.580350,-140.850824,0
2025-07-21,sz.002378,8.5700,8.7600,8.4700,8.6300,8.5600,52678620,451773387.6000,3,4.407900,1,0.817800,55.329761,4.767744,2.601451,-142.002641,0
2025-07-22,sz.002378,8.7200,9.1400,8.6600,9.0000,8.6300,76211196,681188254.0200,3,6.377000,1,4.287400,57.701952,4.972155,2.712985,-148.090820,0
2025-07-23,sz.002378,9.0300,9.3000,8.8500,9.1100,9.0000,77761550,704042641.7000,3,6.506800,1,1.222200,58.407198,5.032926,2.746143,-149.900818,0
2025-07-24,sz.002378,8.9700,9.7100,8.9500,9.6100,9.1100,94277331,887071645.9500,3,7.888700,1,5.488500,61.612863,5.309156,2.896865,-158.128086,0
2025-07-25,sz.002378,9.5800,10.1200,9.4000,9.7700,9.6100,100725105,980861342.7900,3,8.428200,1,1.664900,62.638675,5.397550,2.945096,-160.760812,0
2025-07-28,sz.002378,9.5900,10.1000,9.4300,9.8300,9.7700,80638100,784843881.0700,3,6.747500,1,0.614100,63.023355,5.430698,2.963182,-161.748084,0
2025-07-29,sz.002378,9.7900,9.9100,9.6800,9.8200,9.8300,47026194,459950929.6300,3,3.935000,1,-0.101700,62.959241,5.425173,2.960168,-161.583539,0
